1bdbA-1bdbC,0.8339,0.8077,0.794701198653
1be3A-1be3B,0.4732,0.893109755415011,0.0167671991201
1bevA-1bevC,0.7441,0.691801028206197,0.690522248296
1bgxT-1bgxH,0.4416,0.591452066184418,0.0365946020045
1bh3A-1bh3B,0.7589,0.7535,0.679167429035
1bh5A-1bh5B,0.315,0.288519840582221,0.278151499644
1bkjA-1bkjB,0.8558,0.834748918837975,0.821443927515
1blbA-1blbB,0.2372,0.40986364190755,0.0384237210975
1bpmA-1bpmE,0.4031,0.7478,0.0343250563235
1brlA-1brlB,0.7307,0.772636335483871,0.636264643321
1bslA-1bslB,0.7552,0.813747047619048,0.679199857557
1bvp1-1bvp2,0.2037,0.3437,0.0769221084568
1bzyA-1bzyB,0.3997,0.732749914704879,0.0459402951514
1c0iA-1c0iB,0.4567,0.8071,0.0958067923531
1c0mA-1c0mB,0.3434,0.629399857006673,0.0153684539084
1c1gA-1c1gB,0.2038,0.352172189181535,0.0118410517263
1c4kA-1c4kB,0.4484,0.4267,0.422575474748
1c7nA-1c7nB,0.8518,0.8394,0.809642706824
1c8fA-1c8fW,0.3478,0.5986,0.0704463944564
1c8uA-1c8uB,0.7889,0.753899946942565,0.751824469774
1cb5A-1cb5F,0.3327,0.5919,0.0488751918735
1cbfA-1cbfB,0.8821,0.8619,0.840313097619
1cbyA-1cbyB,0.2308,0.3425,0.0324208555136
1cfrA-1cfrB,0.7505,0.7392,0.671937752884
1cg2A-1cg2D,0.7948,0.772827715598111,0.718512394307
1chmA-1chmB,0.8102,0.801299950081118,0.763678151423
1civA-1civB,0.689,0.715,0.644106521394
1ckmA-1ckmB,0.4196,0.733079591558884,0.020412757967
1ckqB-1ckqD,0.1172,0.1358,0.0791223449429
1cl1A-1cl1C,0.5,0.907,0.0834564191427
1cliC-1cliD,0.6958,0.715450143206427,0.666094607346
1clwA-1clwB,0.1145,0.1055,0.0841071325105
1clxA-1clxB,0.3928,0.7298,0.0235115547884
1cs1A-1cs1C,0.7909,0.774749841884479,0.769352631425
1csmA-1csmB,0.1621,0.285499124343257,0.0300560505579
1cwqA-1cwqB,0.4907,0.862085790511542,0.113734112987
1cydA-1cydD,0.9061,0.906049975166933,0.866552509786
1d02A-1d02B,0.1127,0.152848020935558,0.0728322166092
1d0sA-1d0sB,0.2717,0.493,0.0139202593361
1d2cA-1d2cB,0.3445,0.626199425103801,0.0108926362515
1d2fA-1d2fB,0.9439,0.927102302755757,0.91823815585
1d7kA-1d7kB,0.8007,0.772283809153881,0.743874693383
1d8hA-1d8hB,0.7845,0.772648573092603,0.744919321288
1dabA-1dabF,0.1477,0.2785,0.00299164171647
1dc1A-1dc1B,0.1304,0.130699923488906,0.0876948135119
1dceA-1dceB,0.5292,0.456965740109141,0.448818398006
1dciA-1dciB,0.466,0.828090532544379,0.0773420611708
1ddzA-1ddzB,0.2194,0.3926,0.0490270756705
1de4C-1de4F,0.9004,0.900849864017317,0.896149287335
1dgdA-1dgdB,0.79,0.7551,0.749776121996
1dhkA-1dhkB,0.4987,0.621986650660264,0.0101175889018
1dhrA-1dhrB,0.4116,0.7064,0.0489534282059
1dhsA-1dhsB,0.2503,0.3841,0.0941836962655
1didA-1didC,0.7951,0.7731,0.754833938669
1diiA-1diiB,0.7391,0.712799985970819,0.692764150771
1dj0A-1dj0B,0.4117,0.773140218586303,0.0143028191445
1dj9A-1dj9B,0.915,0.8968,0.894392681917
1djnA-1djnB,0.4297,0.79839998747495,0.0462480707853
1djoA-1djoB,0.8763,0.841949997030703,0.838161771279
1dkrA-1dkrD,0.8331,0.821042016806723,0.785287046226
1dliA-1dliB,0.9033,0.8694,0.866857379057
1dlmA-1dlmB,0.6661,0.745795159560204,0.574481192935
1dmuB-1dmuD,0.5873,0.5822,0.521717725082
1dnvA-1dnvW,0.2018,0.3411,0.0386214221622
1dofA-1dofB,0.4711,0.851099894254494,0.0711052104405
1dohA-1dohB,0.8262,0.788310368823939,0.783401256597
1dq8A-1dq8B,0.6979,0.665724664013815,0.662837612973
1dquA-1dquD,0.2574,0.4606,0.0511210184976
1dqxA-1dqxB,0.7351,0.714799986010073,0.693698783942
1dubA-1dubC,0.8791,0.851744056354564,0.829106906413
1dxrC-1dxrM,0.36,0.211273628923904,0.0187577592013
1dxrH-1dxrM,0.4105,0.376493133137337,0.0370560903898
1dzlA-1dzlB,0.0644,0.0705,0.0445719952177
1e0jA-1e0jF,0.4226,0.766488258317025,0.0299592772233
1e1cA-1e1cB,0.6679,0.643019902574809,0.641483513149
1e1hA-1e1hB,0.394,0.173293007205927,0.0206825227369
1e4eA-1e4eB,0.7609,0.728246261585994,0.719571120808
1e54A-1e54C,0.7566,0.7195,0.705952241293
1e5dA-1e5dB,0.8717,0.8915,0.841502822307
1e5xA-1e5xB,0.4163,0.633811263606247,0.209976456976
1e6uA-1e6uB,0.8411,0.8555,0.781402805394
1e6wA-1e6wB,0.8334,0.807247395478476,0.774488083425
1e77A-1e77B,0.2753,0.4782,0.0228750821922
1e79C-1e79D,0.4387,0.789237570460447,0.0575499282425
1e9rA-1e9rB,0.5822,0.582249274366681,0.51164173468
1ea9A-1ea9B,0.3857,0.618,0.142964960526
1ec7A-1ec7C,0.4249,0.75601106996429,0.0697071052531
1ecbA-1ecbB,0.2394,0.448838303084289,0.00514295272226
1ef1A-1ef1C,0.6511,0.34930780087736,0.00995161666325
1ef7A-1ef7B,0.4178,0.789849971513579,0.0250729535422
1ef8A-1ef8C,0.7618,0.738349021466784,0.726380623019
1efvA-1efvB,0.3966,0.495016177062374,0.33599590718
1ehiA-1ehiB,0.7938,0.775832040711157,0.764699420777
1ei1A-1ei1B,0.734,0.756987305151915,0.667507964869
1ei6A-1ei6D,0.5298,0.690570179502027,0.384684085415
1eixA-1eixB,0.6667,0.703197596700796,0.60601807167
1ejeA-1ejeB,0.7966,0.8017,0.755385155853
1ek1A-1ek1B,0.2957,0.540115241704409,0.0389645073179
1el6A-1el6B,0.0948,0.149949983327776,0.00985823267366
1elqA-1elqB,0.8654,0.871198060146924,0.817426213827
1emsA-1emsC,0.6147,0.6124,0.594710125738
1eo2A-1eo2B,0.4384,0.611349219069425,0.204320978836
1eo2B-1eo2D,0.3677,0.6193,0.103834780576
1ep1A-1ep1C,0.4651,0.8543,0.0442566117803
1eucA-1eucB,0.7545,0.708260951171324,0.697561006321
1evuA-1evuB,0.0727,0.120048979591837,0.00419734870147
1evyA-1evyB,0.8204,0.8376,0.762470803606
1ew2A-1ew2B,0.697,0.6891,0.677202418051
1exiB-1exiD,0.2369,0.3716,0.0654865111651
1ey2A-1ey2B,0.1485,0.2377,0.0322362890211
1eyyA-1eyyD,0.4513,0.801099388341031,0.0884709284786
1ezvA-1ezvB,0.8511,0.852731703312812,0.789996849581
1ezvC-1ezvG,0.3914,0.257987857353375,0.0126516930347
1f07A-1f07B,0.693,0.7562464,0.617290847101
1f2nC-1f2nR,0.824,0.8142,0.781287090539
1f34A-1f34B,0.5937,0.228854083908656,0.0138365589042
1f8fA-1f8fD,0.4639,0.8356,0.0745517100018
1f8iA-1f8iB,0.3171,0.5698,0.0616811560319
1f8rA-1f8rC,0.7371,0.695349996404688,0.684429920812
1f8vB-1f8vD,0.0992,0.109268007312614,0.0680381243861
1fa9A-1fa9B,0.1685,0.2872,0.0175046888641
1fb1A-1fb1J,0.2475,0.4536,0.025999733809
1fc4A-1fc4B,0.8123,0.799949746859179,0.779672303611
1fc5A-1fc5B,0.7871,0.740568905690947,0.726708184265
1fcdA-1fcdC,0.5373,0.777263657957245,0.0113535477365
1feaA-1feaB,0.8721,0.85644556016113,0.846484007322
1ffuB-1ffuE,0.815,0.872849928395486,0.761157441787
1fgjA-1fgjB,0.421,0.7175,0.123437439513
1fiqC-1fiqF,0.8189,0.8906,0.752296355666
1fiuA-1fiuD,0.1515,0.188699788023317,0.0716178226162
1fj2A-1fj2B,0.4158,0.780298961937716,0.0165725120111
1flcA-1flcB,0.5702,0.498214755621632,0.193933696242
1fodB-1fodW,0.4847,0.866308273713362,0.0471106557404
1fp1A-1fp1B,0.8563,0.8305,0.823294023527
1fp3A-1fp3B,0.4402,0.834649973042593,0.0118494039739
1fp7A-1fp7D,0.0602,0.0833499700059988,0.0133250032291
1ft2A-1ft2B,0.7872,0.771008455074337,0.759950984469
1ftaA-1ftaB,0.5173,0.568349467757544,0.441682249024
1ftrA-1ftrB,0.0938,0.13644998167827,0.0135021265149
1fwxA-1fwxB,0.1401,0.227947532353586,0.0220645379887
1fx8A-1fx8C,0.8048,0.7802,0.770261251548
1g20A-1g20B,0.8016,0.785475726919896,0.77842440735
1g20B-1g20D,0.7653,0.768449918667447,0.73394662758
1g4bC-1g4bT,0.3297,0.6225,0.021558209991
1g5hA-1g5hB,0.7796,0.782492638977636,0.726436768695
1g60A-1g60B,0.7517,0.734429491017964,0.703554313222
1g6oA-1g6oB,0.3694,0.652048891956138,0.0240259425028
1gd9A-1gd9B,0.8945,0.886399593862816,0.85470175123
1gdhA-1gdhB,0.4434,0.826235594553706,0.0142082798456
1geeA-1geeB,0.4761,0.876799954379562,0.0531272317632
1gewA-1gewB,0.8364,0.8264,0.785494794995
1gffA-1gffM,0.0659,0.0717,0.0420958096712
1gg5A-1gg5C,0.6271,0.609949799163866,0.599151792571
1gh7A-1gh7B,0.1834,0.278946764653164,0.139164682773
1gjuA-1gjuB,0.312,0.5383,0.0587739944966
1go7A-1go7B,0.15,0.2829,0.00355923594763
1gpeA-1gpeB,0.4778,0.778599884407912,0.1914389351
1gpjA-1gpjB,0.1531,0.2538,0.013539163318
1gpmA-1gpmC,0.1924,0.319149365502115,0.0507715377523
1gq2A-1gq2B,0.3401,0.6013,0.0546871695632
1gr0A-1gr0B,0.4548,0.7952,0.079360877597
1gs5A-1gs5B,0.4494,0.8133,0.0383527628719
1gsaA-1gsaC,0.4096,0.7368,0.03691859824
1gvfA-1gvfC,0.8875,0.894,0.856795215577
1gvhA-1gvhD,0.2931,0.533,0.0420790797345
1gwjA-1gwjB,0.4183,0.7711,0.0514893646914
1gxlA-1gxlB,0.5672,0.538045809329121,0.531639992002
1gxrA-1gxrB,0.4713,0.684565223522775,0.101926654801
1gxsA-1gxsB,0.3392,0.535226502710137,0.0290233477574
1gylA-1gylB,0.3439,0.628118914617649,0.00944228061888
1gz0A-1gz0F,0.7682,0.750908921562105,0.692139191317
1h21A-1h21B,0.1658,0.268799665178571,0.0199340692716
1h2bA-1h2bC,0.478,0.8596,0.0703865960405
1h2hA-1h2hB,0.301,0.5087,0.013549387671
1h3eA-1h3eC,0.6649,0.63,0.601899631526
1h41A-1h41B,0.2576,0.433128678592037,0.0425476173766
1h5qA-1h5qD,0.8912,0.872548736462094,0.861107404935
1h6vA-1h6vB,0.8474,0.837191925465838,0.808042150842
1h74A-1h74B,0.9068,0.890382030548068,0.865276606454
1h7aA-1h7aB,0.7453,0.7128,0.702303953464
1h7eA-1h7eB,0.3808,0.676849553076753,0.0104575248716
1h99A-1h99B,0.1709,0.2935,0.00727513603764
1h9tA-1h9tB,0.5418,0.543819911748483,0.46437200451
1hc7A-1hc7B,0.6864,0.664544278082913,0.657747881309
1hg3A-1hg3B,0.7931,0.744899986575379,0.742970030507
1hkvA-1hkvB,0.8509,0.815899889692364,0.804488816324
1hlpA-1hlpB,0.4642,0.884549974563337,0.013431064052
1hqoA-1hqoB,0.821,0.799147525805443,0.7808684629
1hqvA-1hqvB,0.3463,0.5901,0.0178389486607
1hr6A-1hr6B,0.9022,0.889636947971682,0.875224732051
1hrkA-1hrkB,0.4804,0.771999987046632,0.185392025202
1hwnA-1hwnB,0.4581,0.584553109166283,0.0428233417135
1hx6A-1hx6B,0.0937,0.104348826066124,0.0551475030035
1hxhA-1hxhC,0.477,0.847698572608234,0.0802745773181
1hxpA-1hxpB,0.7895,0.777749308992736,0.751879783639
1hygA-1hygB,0.48,0.887149997181987,0.0496498886921
1hyhA-1hyhC,0.4983,0.910107081250343,0.0597782931952
1hynP-1hynQ,0.2228,0.397947174076865,0.0234384535762
1hyoA-1hyoB,0.6539,0.639889435849352,0.620051209732
1hysA-1hysB,0.2494,0.393925989847716,0.0197921715742
1hyuA-1hyuB,0.2733,0.3914,0.133862033911
1hz4A-1hz4B,0.2941,0.5055,0.0189087429881
1hzdA-1hzdB,0.4485,0.766701996370236,0.0263220211118
1i2kA-1i2kB,0.459,0.863,0.0114654150715
1i36A-1i36B,0.7335,0.707353585305546,0.639144101862
1i41A-1i41C,0.9058,0.894549974847689,0.889948237629
1i4eB-1i4eD,0.7925,0.7925,0.7925
1i7fA-1i7fB,0.6027,0.6667,0.51979392771
1i7lA-1i7lB,0.6057,0.61044950446392,0.536355223679
1i7qA-1i7qB,0.5591,0.75669265715795,0.0318555966958
1i9cB-1i9cD,0.489,0.453499977949283,0.429904163462
1i9gA-1i9gB,0.9252,0.9014,0.898058154591
1ia9A-1ia9B,0.3454,0.64630099009901,0.0135261855064
1ibjA-1ibjB,0.9135,0.900349975009718,0.897608224327
1iciA-1iciB,0.472,0.8052,0.107908601403
1ig0A-1ig0B,0.3426,0.650578957885029,0.0096491163478
1ig3A-1ig3B,0.7106,0.675736884154461,0.65838681069
1ihmA-1ihmB,0.2696,0.500869041916168,0.0184108365659
1iipA-1iipD,0.2504,0.4741,0.00675694028159
1ijgA-1ijgB,0.075,0.0983499745805796,0.053311809655
1ik9A-1ik9B,0.4062,0.394466202002281,0.317156177406
1inlA-1inlD,0.8388,0.8127353552753,0.799601805529
1iqpC-1iqpF,0.4032,0.673564446751706,0.0662186005039
1iruA-1iruB,0.8878,0.873232132837103,0.848357395342
1iruB-1iruC,0.8754,0.852168926686217,0.84076178553
1iruC-1iruD,0.4489,0.755953034473719,0.0209953925992
1iruD-1iruE,0.469,0.768776184362563,0.059126259745
1iruF-1iruG,0.9004,0.874071471059254,0.864798837265
1itqA-1itqB,0.5157,0.830199951818839,0.215835105512
1iugA-1iugB,0.9333,0.9144466509924,0.901625417651
1ivcA-1ivcB,0.4579,0.8497,0.0442115954665
1iwpA-1iwpL,0.2208,0.397149993705149,0.016255319328
1ixcA-1ixcB,0.3466,0.599199582777036,0.0722578889384
1ixeA-1ixeB,0.0702,0.0924478096268253,0.0518364446812
1iy8A-1iy8C,0.8826,0.8679,0.839221752225
1iykA-1iykB,0.2963,0.529149201549655,0.0141494634099
1izcA-1izcE,0.7648,0.7382,0.728428176041
1iznA-1iznB,0.6296,0.567397021501586,0.55810935099
1j04A-1j04B,0.487,0.8889,0.0796329837265
1j0aA-1j0aB,0.3938,0.693,0.0383186402189
1j0cA-1j0cB,0.8658,0.852199577563952,0.835120477548
1j2bA-1j2bB,0.2833,0.531649995297658,0.0249451125749
1j2gA-1j2gD,0.4292,0.787849971441264,0.0553816656714
1j31A-1j31B,0.8247,0.793649845649846,0.792130925749
1j49A-1j49B,0.8124,0.819832650822669,0.747619857004
1j5sA-1j5sB,0.9485,0.950448840023147,0.936301189645
1j5xA-1j5xB,0.8778,0.8685,0.814997122302
1j8fA-1j8fC,0.397,0.660419318697956,0.103760566547
1j93A-1j93B,0.4468,0.8159,0.0423050940818
1j9jA-1j9jB,0.1541,0.2669,0.00912209402207
1jb0A-1jb0B,0.127,0.223088525324966,0.0138280564605
1jchA-1jchB,0.2197,0.222637285147642,0.00109278008831
1jeqA-1jeqB,0.63,0.587502951935347,0.554892726509
1jflA-1jflB,0.4742,0.835222987129602,0.0806368788156
1jhwA-1jhwB,0.1769,0.3268,0.0228098532435
1jkmA-1jkmD,0.4249,0.751694678728216,0.0841761922889
1jkuA-1jkuF,0.2454,0.461199978317433,0.0162290911605
1jlxA-1jlxB,0.2221,0.384299349466563,0.0333341383805
1jmuB-1jmuF,0.065,0.0708,0.0450136918067
1jnwA-1jnwB,0.6894,0.6652,0.653569455174
1jowA-1jowB,0.4664,0.825130121796037,0.0267360612057
1jp7A-1jp7D,0.939,0.9256,0.90944948556
1juhA-1juhC,0.805,0.790699987352978,0.761049182805
1jv1A-1jv1B,0.3793,0.680525898170597,0.0439460871446
1jvbA-1jvbB,0.479,0.861,0.0744680493825
1jw9A-1jw9C,0.4606,0.8603,0.0254259170189
1jwhC-1jwhD,0.1075,0.116928655462185,0.0669508957358
1jxaA-1jxaB,0.5812,0.5743,0.572674158552
1jxhA-1jxhB,0.8125,0.781999987212276,0.755861455792
1jxqA-1jxqB,0.8437,0.823528772440563,0.794116819975
1k0gA-1k0gB,0.4581,0.754749970188804,0.134963290082
1k1xA-1k1xB,0.2511,0.4647,0.0179188234969
1k3rA-1k3rB,0.0748,0.110831644444444,0.0405612167434
1k5dA-1k5dB,0.436,0.68889809240589,0.0133709394584
1k6wA-1k6wD,0.8241,0.8237,0.788352181253
1k75A-1k75B,0.5031,0.446343138792427,0.433050351465
1k93A-1k93D,0.4239,0.483544745484401,0.0146938890716
1k9xA-1k9xD,0.348,0.607449304469504,0.0274919583577
1kbpA-1kbpB,0.4362,0.810849996916816,0.0386738557667
1kczA-1kczB,0.3171,0.555799982007916,0.0191708851448
1kflA-1kflB,0.5776,0.566399717514124,0.525590732802
1kfuL-1kfuS,0.3133,0.477535001955417,0.015805747117
1kgnA-1kgnB,0.8544,0.827999565217391,0.812754641526
1kiuA-1kiuB,0.2974,0.455479920973276,0.0103088637593
1kixB-1kixD,0.189,0.2982,0.0323638786896
1kiyA-1kiyB,0.3595,0.554949887377241,0.127782281596
1knvA-1knvB,0.7389,0.77553381888495,0.660443521063
1knwA-1knwB,0.8131,0.7682,0.751895534672
1knxC-1knxD,0.2897,0.524899476140585,0.0353678671151
1knyA-1knyB,0.621,0.602099734263411,0.548021093848
1knzA-1knzB,0.0964,0.133696397058824,0.00909093470574
1koaA-1koaB,0.3498,0.5708,0.152742822401
1kp3A-1kp3C,0.4482,0.8259,0.0587820007249
1kpkA-1kpkB,0.8016,0.7882,0.771495438124
1kq4A-1kq4D,0.4273,0.784982613679786,0.0388266408927
1kqbA-1kqbB,0.8168,0.818147063496914,0.779029658559
1kqfB-1kqfC,0.3759,0.552753453640324,0.00868918277981
1ksiA-1ksiB,0.5025,0.920149997283052,0.0828235348232
1kt2A-1kt2B,0.4254,0.587866879034286,0.0603136098384
1ku2A-1ku2B,0.1538,0.263849990524919,0.0344466792071
1kwgA-1kwgB,0.2175,0.3929,0.019362839173
1kwsA-1kwsB,0.2986,0.44111453163425,0.0637679786422
1kyqA-1kyqB,0.5973,0.576240111034004,0.536234914402
1kzhA-1kzhB,0.3379,0.588140610388506,0.0763523499483
1l0lB-1l0lI,0.8003,0.18983764402066,0.0015113053248
1l2qA-1l2qD,0.2651,0.4611,0.00431808508007
1l3jA-1l3jE,0.3932,0.6964,0.0417464662867
1l3lB-1l3lD,0.5972,0.585089318065288,0.534603490639
1l5xA-1l5xB,0.3771,0.338373402608888,0.0286717776652
1l6wA-1l6wE,0.4008,0.756098399682582,0.0159000510025
1l8aA-1l8aB,0.7142,0.692149823015242,0.686858994034
1l8wB-1l8wD,0.1045,0.160592094615624,0.0789360852078
1lbhA-1lbhB,0.8604,0.856447872029891,0.823529726957
1lhpA-1lhpB,0.8268,0.80958961215415,0.789565811753
1li1A-1li1B,0.1127,0.101090275049116,0.0795478430343
1lkcA-1lkcB,0.813,0.7857,0.745312547614
1lkvA-1lkvC,0.1064,0.1442,0.00739928815147
1ll0A-1ll0B,0.3702,0.650769964664311,0.0211880200904
1lmkA-1lmkC,0.4652,0.425188617121355,0.405607818871
1lnqA-1lnqG,0.2885,0.454966571428571,0.0758073906756
1lnsA-1lnsB,0.3105,0.5291,0.0787250488082
1lqaA-1lqaB,0.4082,0.767598697238145,0.024753318242
1lrwA-1lrwC,0.8201,0.813599950835792,0.792246413778
1lt8A-1lt8B,0.3878,0.705464564138909,0.0416347016403
1lthA-1lthC,0.9478,0.9413,0.923727664296
1lu1A-1lu1B,0.3545,0.5842,0.0846019506376
1lv7A-1lv7B,0.3884,0.6397,0.0791810943039
1lvlA-1lvlB,0.904,0.8864,0.871313450232
1lvwA-1lvwC,0.4001,0.673183823529412,0.0823488206479
1lwhA-1lwhB,0.4444,0.819948094396,0.0280953271793
1lyxA-1lyxB,0.8814,0.8444,0.841773191635
1m01A-1m01B,0.4333,0.7917,0.0486775108
1m0tA-1m0tB,0.3069,0.483203307835435,0.0836952403042
1m1cA-1m1cB,0.0845,0.092997311827957,0.0539789203938
1m1gA-1m1gB,0.2283,0.348367848566182,0.0217891138963
1m1jA-1m1jB,0.4098,0.466749043282513,0.00980113992609
1m1jB-1m1jC,0.3392,0.592749287220582,0.0789299718203
1m32A-1m32B,0.9182,0.900696402797824,0.880740517622
1m34E-1m34F,0.7555,0.715999944134078,0.705840757399
1m3eA-1m3eB,0.8165,0.766349918444575,0.76018782056
1m3yA-1m3yB,0.2743,0.2643,0.253452361274
1m4uB-1m4uD,0.1454,0.2487,0.00822653214707
1m56A-1m56B,0.7753,0.747733956844144,0.733262382022
1m72A-1m72B,0.7777,0.777249739466066,0.7777
1m8eA-1m8eB,0.09,0.1041,0.0552264981985
1m8pA-1m8pE,0.3213,0.617047046430597,0.00773509151584
1mabB-1mabG,0.6999,0.350062487945998,0.00675091171408
1mb4A-1mb4B,0.4272,0.803137645520762,0.0233109068118
1mcoB-1mcoD,0.1847,0.2911,0.00788729292661
1mdaH-1mdaM,0.5716,0.24285844229676,0.00814163842418
1mecA-1mecS,0.4392,0.59170695970696,0.0334658972762
1mecB-1mecS,0.7547,0.7067468739439,0.700224797033
1mfzA-1mfzB,0.5427,0.539447956251738,0.505118565717
1mg2A-1mg2F,0.2928,0.222094730724525,0.0234297305333
1mioA-1mioB,0.8071,0.790399949808645,0.783125292242
1mjfA-1mjfB,0.4343,0.797679942334211,0.0304602540684
1mkiA-1mkiB,0.2365,0.414499975874548,0.00931078064677
1mkmA-1mkmB,0.3697,0.643760385123069,0.0630792430727
1mmoB-1mmoD,0.4853,0.744976152197213,0.0774912525088
1mnsA-1mnsF,0.5076,0.9299,0.0727626334382
1mo9A-1mo9B,0.7306,0.71199191011236,0.681888425132
1moeA-1moeB,0.4418,0.429043830828382,0.394364146736
1mopA-1mopB,0.285,0.548478924339107,0.00483529698368
1mqsA-1mqsC,0.4033,0.7309,0.0385849149942
1mt5A-1mt5B,0.722,0.712349912262231,0.686079038618
1muhC-1muhF,0.0617,0.0773,0.0403874582533
1mx0A-1mx0B,0.4525,0.419621145784816,0.412120352721
1mx1A-1mx1F,0.5029,0.832799567723343,0.170927045809
1mx3A-1mx3B,0.895,0.875,0.859677411101
1mzhA-1mzhB,0.4417,0.824248744389179,0.0162624087714
1n1cA-1n1cB,0.223,0.3342590487586,0.0596858767267
1n7kA-1n7kB,0.4171,0.775149609752951,0.0123130851067
1n7zA-1n7zB,0.0947,0.0987499746835443,0.0665158787413
1n8pA-1n8pB,0.884,0.866949351173655,0.849995146117
1n90A-1n90B,0.2121,0.32234980611137,0.123031315669
1n93A-1n93C,0.1072,0.1283,0.0699425664948
1n9eA-1n9eB,0.8789,0.861499988392339,0.849871047956
1na1B-1na1L,0.3811,0.7286,0.0092252693099
1na1C-1na1L,0.4328,0.794910735450066,0.213105449724
1na6A-1na6B,0.2816,0.420472126470938,0.114057194027
1nbaA-1nbaB,0.7487,0.737399986438839,0.731578630109
1nbfA-1nbfD,0.6985,0.784058452138493,0.238456114362
1nbwA-1nbwC,0.167,0.260449529660203,0.0638203143172
1nf7A-1nf7C,0.7274,0.7212,0.717426239179
1ng0C-1ng0R,0.8184,0.7921,0.778844988554
1ng9A-1ng9B,0.5932,0.634230637090149,0.409993352027
1ni4A-1ni4D,0.7895,0.80544132497984,0.769978763444
1ni5A-1ni5B,0.6237,0.5964,0.57208549797
1nkqA-1nkqB,0.6667,0.659240448756822,0.621235203961
